Object,Start,End,Count,Surface area,Flat area,Volume,
d01plinn10,72,72,1,0.00937199,0.0015249,9.1494e-05,
d01plinn11,75,75,1,0.00937114,0.00152462,9.14775e-05,
d01plinn12,82,82,1,0.00937199,0.0015249,9.1494e-05,
d01plinn13,104,104,1,0.00937199,0.0015249,9.1494e-05,
d01plinn14,111,111,1,0.00937114,0.00152462,9.14775e-05,
d01plinn15,113,113,1,0.00937199,0.0015249,9.1494e-05,
d01plinn16,127,127,1,0.00937199,0.0015249,9.1494e-05,
d01plinn17,130,130,1,0.00937199,0.0015249,9.1494e-05,
d01plinn18,132,132,1,0.00937114,0.00152462,9.14775e-05,
d01plinn19,136,136,1,0.00937114,0.00152462,9.14775e-05,
d01plinn20,140,140,1,0.00937114,0.00152462,9.14775e-05,
d01plinn21,145,145,1,0.00937114,0.00152462,9.14775e-05,
d01plinn22,153,153,1,0.00937114,0.00152462,9.14775e-05,
d01plinn23,157,157,1,0.00937199,0.0015249,9.1494e-05,
d01plinn24,165,165,1,0.00937199,0.0015249,9.1494e-05,
d01plinn25,176,176,1,0.00937114,0.00152462,9.14775e-05,
d01plinn26,183,183,1,0.00937199,0.0015249,9.1494e-05,
d01rb22,130,131,10,0.0486787,0.00494088,0.000296453,
d01rb24,136,136,7,0.0397824,0.0047142,0.000282852,
d01rb28,156,160,20,0.127143,0.0168599,0.00101159,
d01rn30,166,166,4,0.0172571,0.00155236,9.31414e-05,
d01rs01,56,57,8,0.0396595,0.00409947,0.000245968,
d01sa25,141,144,4,0.0593784,0.00850204,0.000510122,
d01SER,16,183,662,11.5561,3.13711,0.188227,
d01ser18,112,117,6,0.0708648,0.00807306,0.000484384,
d01SERp14,76,83,14,0.420845,0.156936,0.00941618,
d01SERp15,76,82,16,0.708767,0.242984,0.014579,
d01SERp16,67,87,25,0.540753,0.158364,0.00950182,
d01SERp17,98,106,19,0.408574,0.125428,0.00752571,
d01SERp25,140,145,9,0.510481,0.22518,0.0135108,
